d̪uron̪t̪o	unmanageably restless or naughty ; romping and mischievous
d̪uron̪t̪opn̪a	restlessness that is difficult to control ; uncontrollable naughtiness
d̪uron̪be̯o	a mistake in syntax
d̪urboɡaɦ	difficult to bathe in ; difficult to enter
d̪urbos̪t̪ʰa	Distress ; adversity
d̪urbos̪ɦo	fallen into a bad state ; distressed
d̪urbos̪ɦa	bad or low state ; distress
d̪urbin̪	Telescope
d̪urb̤iɡoroɦ	abstruse
d̪urb̤is̪on̪d̪̤i	an evil design or purpose
d̪urb̤is̪on̪d̪̤imul̪ok	stemming from a sinister motive
d̪urmuɕ	a sound drubbing
d̪urmuɕo kora	to beat down with a rammer ; to drub soundly
d̪uros̪t̪o	free of errors, correct ; corrected, amended
d̪uros̪t̪o kora	to correct, to amend ; to arrange properly
d̪urakaŋkʂo	having an unrealizable longing or desire ; ambitious
d̪urakaŋkʂa	unrealizable longing or de sire ; an ambition or aspiration
d̪urakrom	difficult to attack
d̪uraɡroɦ	a wicked or difficult venture
d̪urat͡ɕronie̯	very difficult to perform or accomplish
d̪urat͡ɕar	wickedness ; depravity
d̪urat̪ma	sinful ; depraved
d̪urad̪̤orʂo	difficult to capture or subdue ; unruly
d̪urarɡod͡z	difficult to cure
d̪urarɡod͡zo bd͡zad̪̤i	an incurable disease
d̪uraroɦ	difficult to climb ; having a very steep ascent
d̪uraɕe̯o	having an evil design or purpose ; wicked
d̪uraɕe̯o	evil design or purpose
d̪uraɕa	Ambitious project ; hope against hope
d̪uras̪od̪	difficult to capture or subdue ; turbulent
d̪uri	the two of playing-cards or dice
d̪urit̪	sinning, sinful ; wicked
d̪urit̪	a sin ; harm
d̪urukt̪i	harsh or rude words ; revilement, filthy language, abuse
d̪urut͡ɕt͡ɕar	difficult to pronounce or utter ; obscene
d̪uruɦ	difficult, hard ; stiff
d̪uruɦt̪a	difficulty in understand ing ; stiffness
d̪urɡo	a fort ; a fortress
d̪urɡot̪	stricken with adversity or dan ger ; poverty-stricken, indigent
d̪urɡot̪i	adversity ; danger, poverty, indigence
d̪urɡot̪in̪aɕin̪i	one who dispels distress
d̪urɡon̪d̪̤o	ill-smelling ; fetid, smelly, stink ing
d̪urɡon̪d̪̤o	an offensive smell
d̪urɡon̪d̪̤ome̯o	unsavory ; frowsy
d̪urɡon̪d̪̤od͡zukt̪o	smelly ; malodorous
d̪urɡon̪d̪̤o ɕbas̪	foul breath ; halitosis
d̪urɡon̪d̪̤i	ill-smelling ; fetid
d̪urɡoprakar	a rampart
d̪urɡom	difficult of access or approach ; inaccessible
d̪urɡos̪ɦo	staying within a fort
d̪urɡa-tun̪tun̪i	the sunbird
d̪urɡapud͡ʑa	the worship of Goddess Durga
d̪urɡeɕ	a castellan
d̪urɡeɕn̪on̪d̪in̪i	a castellan's daughter
d̪urɡoroɦ	a malicious or ill-bod ing star
d̪ur̤ɡ̤ot	unlikely to happen ; of rare occurrence
d̪ur̤ɡ̤otn̪a	accident
d̪ur̤ɡ̤otn̪aɡoros̪t̪o	accidentally
d̪ur̤ɡ̤otn̪ar	disaster
d̪urd͡ʑon̪	wicked ; villainous
d̪urd͡ʑon̪o bd͡zokt̪i	a wicked person ; a villain
d̪urd͡ʑe̯o	difficult to conquer or subdue ; invincible
d̪urd͡ʑe̯o	Invincible ; impregnable
d̪urd͡ʑne e̯o	abstruse
d̪urd͡ʑne e̯ot̪a	abstruseness ; incomprehensibility, unknowableness
d̪urd̪om	turbulent ; unruly
d̪urd̪omn̪ie̯	dour ; tameless
d̪urd̪oɕa	adversity ; misery
d̪urd̪oɕaɡros̪t̪o	stricken with adversity ; miserable, wretched
d̪urd̪an̪t̪o	hard to subdue or tame ; turbulent
d̪urd̪in̪	a difficult time
d̪urd̪ojb	ill-luck, misfortune ; a mishap
d̪urd̪̤orʂo	difficult to bear or suffer ; very powerful or turbulent
d̪urn̪am	disrepute, ill-fame ; discredit
d̪urn̪ibar	Irresistible ; inevitable
d̪urn̪imit̪t̪o	a bad sign ; an ill omen
d̪urn̪irikʂd͡zo	hard to look at
d̪urn̪it̪	morally degenerated ; indulging in malpractices
d̪urn̪it̪	moral degeneration ; a malpractice
d̪urn̪it̪i	moral degeneration ; a malpractice
d̪urn̪it̪iɡros̪t̪o	corrupt
d̪urn̪it̪iprae̯on	same as
d̪urn̪it̪iprae̯on	Immoral ; corrupt
d̪urn̪it̪ir	corruption
d̪urbot͡ɕon̪	speaking rude or harsh words ; using discourteous language
d̪urbot͡ɕon̪	rude or harsh words ; discourteous language or words
d̪urbot̪s̪or	an inauspicious year ; a bad or troublesome year
d̪urbol̪	weak
d̪urbol̪o kora	to weaken ; to enfeeble
d̪urbol̪t͡ɕit̪t̪o	weak-minded, chicken hearted, imbecile
d̪urbol̪t̪a	weakness ; feebleness
d̪urbol̪o ɦoe̯a	to grow or become weak
d̪urboɦ	hard to carry or bear ; heavy
d̪urbak	harsh-tongued ; foul-mouthed
d̪urbakd͡zo	harsh words ; discourteous words or language
d̪urbar	turbulent
d̪urbas̪n̪a	a desire hard to realize ; an evil desire
d̪urbas̪a	dressed in nasty or dirty cloth ; shabbily dressed
d̪urbas̪a	a quick-tempered and harsh-tongued person
d̪urbin̪it̪	impolite
d̪urbin̪ee̯	untamable ; indocile
d̪urbipak	a disaster ; a danger, a hazard
d̪urbiʂoɦ	hard to endure or suffer ; unendurable, unbearable, insufferable
d̪urbud̪d̪̤i	evil-minded ; foolish
d̪urbud̪d̪̤i	evil-mindedness ; folly
d̪urbɽit̪t̪o	depraved ; wicked
d̪urbɽit̪t̪ot̪a	depravity ; wickedness, villainy, roguery
d̪urbɽit̪t̪o bd͡zokt̪i	a depraved person ; a wicked or ill-natured person
d̪urbod̪̤d͡zo	Mystical ; complicate
d̪urbod̪̤	not easily intelligible
d̪urbod̪̤d͡zo	Hard to understand ; abstruse
d̪urbod̪̤d͡zot̪a	obscurity ; complication
d̪urbd͡zobɦar	rude demeanour or harsh treatment
d̪urbd͡zobɦaro kora	to treat  rudely or harshly
d̪urb̤okʂd͡zo	hard to eat ; unfit for eating
d̪urb̤oɡ	unfortunate, ill-fated
d̪urb̤oɡa	unfortunate, ill-fated
d̪urb̤or	hard to bear or carry ; very heavy
d̪urb̤aɡa	unfortunate, ill-fated, unlucky ; wretched, miserable
d̪urb̤aɡa	bad luck
d̪urb̤aɡod͡z	unfortunate, unlucky, ill fated
d̪urb̤aɡod͡z	ill luck, sinister fate ; misfortune
d̪urb̤aɡd͡zokrome	unfortunately
d̪urb̤aɡd͡zod͡ʑon̪ok	untoward ; inauspicious
d̪urb̤aɡd͡zoboɕot̪	unfortunately
d̪urb̤abn̪a	a troublesome thought ; misgiving
d̪urb̤abn̪a kora	to worry
d̪urb̤abn̪aɡoros̪t̪o	worried
d̪urb̤ikʂo	a time when alms is scarce ; scarcity, famine
d̪urb̤ikʂopiɽit̪	famine-stricken
d̪urb̤ed̪	impervious ; difficult to raid or conquer
d̪urb̤ed̪	impenetrability, imperviousness
d̪urb̤ed̪o-prokoʂtʰo	strong room
d̪urb̤ed̪d͡zo	impregnable ; deep
d̪urb̤oɡ	suffering ; distress
d̪urmod̪	terribly intoxicated, maddened with intoxication ; frenzied
d̪urmon̪a	worried
d̪urmon̪ae̯man̪	worrying
d̪urmor	inflexible ; extremely stiff
d̪urmukʰ	Scurrilous
d̪urmul̪d͡zo	very costly or dear
d̪urmul̪d͡zot̪a	excessive costliness or dearness
d̪urmul̪d͡zo b̤at̪a	dearness allowance
d̪urmed̪̤a	having a dull memory ; dull-wit ted
d̪urd͡zoɡ	disaster ; bad weather
d̪urd͡zoɡ	a difficult time, hard times ; a time of danger
d̪urd͡zoɡpurno	full of foul weather
d̪urd͡zod̪̤on̪	hard to cope with in battle
d̪urd͡zod̪̤on̪	a rare villain
d̪url̪okʂon	sinister ; unlucky
d̪url̪okʂon	an inauspicious omen ; a bad sign or symptom
d̪url̪okʂona	having an inauspicious omen or sign ; sinister
d̪url̪okʂd͡zo	difficult to discern or look at ; almost invisible
d̪url̪oŋ̤ɡ̤o	hard to surmount or scale ; insurmountable, impassable
d̪url̪oŋ̤ɡ̤o bad̪̤a	insuperable or insurmountable barriers
d̪url̪ob̤	rare, scarce ; extremely costly or dear
d̪ul̪	an ear-drop or earring
d̪ul̪ki	trot
d̪ul̪ki t͡ɕal̪e t͡ɕol̪a	to trot
d̪ul̪d̪ul̪	expressing: dangling or swinging loosely
d̪ul̪a	Swing ; hang
d̪ul̪an̪	to cause to swing or rock
d̪ul̪al̪	a darling
d̪ul̪un̪i	a mild rocking
d̪uɕmon̪	an enemy ; a rogue
d̪uɕmon̪i	enmity, hostility ; roguery, wickedness
d̪uɕt͡ɕor	difficult to traverse ; too austere to undergo or observe
d̪uɕt͡ɕorit̪ro	characterless, having a vitiated character ; wicked, vile
d̪uɕt͡ɕorit̪rot̪a	moral vitiation ; wickedness, vileness
d̪uɕt͡ɕikit̪s̪d͡zo	difficult to cure ; irremediable
d̪uɕt͡ɕin̪t̪a	Anxiety ; deep concern
d̪uɕt͡ɕin̪t̪aɡros̪t̪o	Anxious ; burdened with cares
d̪uɕt͡ɕeʂta	a desperate attempt
d̪uɕt͡ɕeʂtit̪	attempting desperately
d̪uɕt͡ɕʰed̪d͡zo	difficult to cut off or sever
d̪uʂa	to blame
d̪uʂkor	arduous, uphill
d̪uʂkormo	a wicked act, a misdeed ; a mischief
d̪uʂkorma	given to wickedness, evil-doing ; mischievous
d̪uʂkal̪	an inauspicious or unpropitious time
d̪uʂkɽit̪	done wickedly or mischievously ; done in grief
d̪uʂkɽit̪	a wicked act, a misdeed ; a mis chief
d̪uʂkɽit̪kari	given to wickedness, evil-doing ; mischievous
d̪uʂkɽit̪i	a wicked act, a misdeed ; a mischief
d̪uʂto	faulty
d̪uʂtokʂot̪	an ulcer, a septic wound
d̪uʂtokʂud̪̤a	morbid or unwholesome appetite
d̪uʂtoɡroɦ	a malicious star
d̪uʂtoprokɽit̪i	ill-natured ; bad charactered
d̪uʂtobud̪d̪̤i	evil minded ; mischievous
d̪uʂtobron	a malignant or morbid boil ; a carbuncle
d̪uʂtami	naughtiness ; mischievousness
d̪uʂtaɕe̯o	wicked ; roguish
d̪uʂtu	naughty ; mischievous
d̪uʂtumi	naughtiness ; mischievous ness
d̪uʂtumi kora	to be naughty ; to make a mischief
d̪uʂpatʰd͡zo	hard to read
d̪uʂprobeɕd͡zo	difficult to enter or penetrate
d̪uʂprapd͡zo	difficult to obtain or attain ; rare, scarce
d̪uʂprapd͡zot̪a	departure ; dearth
d̪u-s̪on̪d̪̤d͡za	both in the daytime and evening
d̪us̪t̪or	difficult to go across ; difficult to cross, impassable
d̪us̪t̪ort̪a	impassability
d̪us̪t̪ʰo	miserable
d̪us̪ɦo	wretched, distressed, hard-up
d̪us̪ɦot̪a	distress, wretched condition, poverty
d̪u-ɦat̪o eko kora	to unite  in marriage ; to cup one's palms
d̪u-ɦat̪i	measuring two cubits
d̪uɦat̪ie̯a	dealt with both hands
d̪uɦat̪ie̯a	with both hands
d̪uɦit̪a	a daughter
d̪uɦd͡zo	fit to be milked
d̪ut̪	envoy
d̪ut̪kar	given to playing dice or gambling
d̪ut̪kar	a dice-player ; a gambler
d̪ut̪o marɸot̪	through a messenger
d̪ut̪abas̪	an ambassador's residence
d̪ut̪abas̪er	embassy
d̪ut̪al̪i	forerunning ; office of a go-between
d̪ut̪ie̯al̪i	office of a bawd or panderess
d̪ur	distant, far-off ; far-reaching esp. into the future
d̪ur	distance ; a distant place
d̪ur	expressing: contempt
d̪urok	a radius vector
d̪urko kʂet̪ro	a sectional area
d̪uro kora	to expel ; to banish
d̪uroɡ	far-going, long-distance ; far-reaching
d̪urɡa	fem. far-going, long-distance ; far-reaching
d̪urɡami	Going far
d̪urot̪	from a distance ; from a remote place
d̪urt̪om	remotest ; longest
d̪urt̪a	distance ; length
d̪urot̪bo	Distance ; remoteness
d̪urot̪bo rokʂa kora	to keep one's distance
d̪urd̪orɕon̪	foresight ; farsight
d̪urd̪orɕit̪a	Prudence ; providence
d̪urd̪orɕi	far seeing ; farsighted
d̪urd̪uran̪t̪or	very distant or remote places
d̪urd̪ɽiʂti	Long sight ; foresight
d̪urd̪eɕ	Distant country ; remote land
d̪urpal̪l̪a	a long distance
d̪uro-pal̪l̪aro kʂepnas̪t̪ro	a long-range missile
d̪uropros̪ari	far-extending ; far reaching
d̪urbort̪in̪i d̪urbort̪it̪a	remoteness
d̪urbort̪i	lying or staying at a distance ; far-off, distant, remote
d̪urbikʂon	a telescope
d̪urbin̪	telescope
d̪urobd͡zapi	far-extending ; far-reaching
d̪urb̤aʂ	a telephone
d̪uros̪ɦo	distant, remote
d̪uro ɦoe̯a	to go away ; to pass out of sight
d̪uro ɦok	hang it
d̪uraɡot̪	Coming from a distance
d̪uran̪t̪o	a remote or far-off place
d̪uran̪t̪or	remote or distant place
d̪urikron	expulsion ; removal, banishment
d̪urikɽit̪	expelled ; removed
d̪urib̤bon̪	removal ; ejectment
d̪urib̤ut̪	expelled ; removed
d̪ure	away
d̪ure	at or to a distance
d̪urekʂon	television
d̪ure t̪ʰaka	to keep a distance
d̪urero kot̪ʰa	an affair of distant future ; not to speak of
d̪urba	grass
d̪urba̤ɡ̤as̪	meadow grass
d̪urbad̪ol̪	a blade of grass
d̪urbad̪l̪oɕd͡zam	grass-green, verdant green
d̪uʂok	fault-finding ; carping, cavilling
d̪uʂon	imputation of blame ; fault-find ing
d̪uʂnie̯	blamable, blameworthy, condemnable ; reprehensible
d̪uʂnie̯	Liable to be blamed ; culpable
d̪uʂit̪	corrupted ; befouled
d̪uʂit̪o kora	to corrupt ; to befoul
d̪uʂit̪o bae̯u	vitiated air
˜d̪ɽik	astigmatic
d̪ɽik	the eye ; sight, vision
d̪ɽikpat̪	act of casting a glance
d̪ɽikpat̪o kora	to cast a glance ; to take  notice of
d̪ɽiɡokʂo	visual axis
d̪ɽiɽ̤	strong
d̪ɽiɽ̤	Firm ; solid
d̪ɽiɽ̤o kora	to make strong or firm ; to tighten, to tauten
d̪ɽiɽ̤kae̯	having a well-built or strong body
d̪ɽiɽ̤t͡ɕit̪t̪o	firm in mind ; firm in determination
d̪ɽiɽ̤t͡ɕit̪t̪o	Firm in mind ; resolute
d̪ɽiɽ̤od͡ʑnan̪	firm belief ; positive knowledge
d̪ɽiɽ̤t̪a	durability, soundness ; strongness
d̪ɽiɽ̤t̪a	Firmness ; tightness
d̪ɽiɽ̤t̪a s̪oɦkare	firmly
d̪ɽiɽ̤n̪iɕt͡ɕe̯o	convinced ; confident
d̪ɽiɽ̤oprot̪id͡ʑna	firmly resolved or resolute ; firm in determination
d̪ɽiɽ̤oprot̪d͡ze̯o	conviction ; firm belief, strong faith
d̪ɽiɽ̤oprot̪d͡ze̯o	Strong faith ; firm belief
d̪ɽiɽ̤oprot̪d͡ze̯i	Confident ; firmly believing
d̪ɽiɽ̤bod̪d̪̤o	tightly fastened or closed ; tightened, taut
d̪ɽiɽ̤bon̪d̪̤on̪	a strong tie or bondage ; tight fastening
d̪ɽiɽ̤b̤abe	fast ; high
d̪ɽiɽ̤b̤abe	fast ; high
d̪ɽiɽ̤muʂti	one who has clenched one's fist ; tight-fisted, niggardly
d̪ɽiɽ̤muʂti	a clenched fist
d̪ɽiɽ̤mul̪	firmly rooted ; deep rooted
d̪ɽiɽ̤s̪oŋŋkol̪po	firmly resolved or determined, resolute
d̪ɽiɽ̤s̪on̪d̪̤o	firm in one's promise or vow ; firmly resolved
d̪ɽiɽ̤os̪bore	in a firm tone
d̪ɽiɽ̤ɦos̪t̪e	with a firm hand, firmly
d̪ɽiɽ̤ikron	tightening or tautening ; act of confirming, confirmation
d̪ɽiɽ̤ikɽit̪	made strong or stronger, strengthened ; made firm or more firm
d̪ɽiɽ̤ib̤bon̪	act of being tightened or tautened ; act of be ing confirmed
d̪ɽiɽ̤ib̤ut̪	that which has become strong ;  tightened or tautened
d̪ɽipt̪o	Proud ; vain
d̪ɽiɕd͡zo	worth see ing, spectacular ; visible, obvious, apparent
d̪ɽiɕd͡zo	scenery ; a scene
d̪ɽiɕd͡zokabd͡zo	a drama, a play
d̪ɽiɕd͡zot̪	apparently ; manifestly
d̪ɽiɕd͡zod̪iɡon̪t̪o	the visible horizon
d̪ɽiɕd͡zopot	scenery
d̪ɽiɕd͡zoman̪	that which is being seen ; present to view
d̪ɽiɕd͡zoman̪t̪a	visibility
d̪ɽiɕd͡zos̪oŋɡit̪	dance
d̪ɽiɕd͡zad̪ɽiɕd͡zo	visible and invisible
d̪ɽiɕd͡zan̪t̪or	another scene or sight
d̪ɽiʂto	seen, noticed, observed ; visible, manifest
d̪ɽiʂtot̪	apparently ; obviously
d̪ɽiʂtobot̪	visible
d̪ɽiʂtobad̪	positivism
d̪ɽiʂtobad̪i	positivistic
d̪ɽiʂtobad̪i	a positivist
d̪ɽiʂtad̪ɽiʂto	seen and unseen ; partly seen and partly unseen
d̪ɽiʂtan̪t̪o	a precedent ; an instance
d̪ɽiʂtan̪t̪o d̪ee̯a	to show a precedent ; to exemplify
d̪ɽiʂtan̪t̪oprod̪orɕon̪	exemplification ; illustration
d̪ɽiʂtan̪t̪o rakʰa	to make a precedent ; to show or quote a precedent
d̪ɽiʂtan̪t̪os̪borup	for in stance, for example
d̪ɽiʂtan̪t̪os̪ɦol̪	an exemplary person or thing
d̪ɽiʂtan̪t̪os̪ɦapon̪	setting an example setting a precedent
d̪ɽiʂti	act of seeing or viewing ; power of seeing
d̪ɽiʂtikɽipon	one who grudges any large expenditure
d̪ɽiʂtikon	an angle of vision
d̪ɽiʂtikʂet̪ro	a field of vision or view
d̪ɽiʂtiɡt͡ɕor	visible
d̪ɽiʂtiɡt͡ɕoro ɦoe̯a	to be visible
d̪ɽiʂti d̪ee̯a	to cast a glance ; to keep an eye on
d̪ɽiʂtin̪on̪d̪on̪	beautiful to look at
d̪ɽiʂtin̪ibon̪d̪̤o	persistence of vision
d̪ɽiʂtipot̪ʰ	sight, view
d̪ɽiʂtipt̪ʰobort̪i ɦoe̯a	to come into view ; to become visible
d̪ɽiʂtipat̪	act of casting a glance ; a glance, a look
d̪ɽiʂtipat̪o kora	to cast a glance ; to notice
d̪ɽiʂtibikʂep	a side-glance, a leer ; a casual or neglectful look
d̪ɽiʂtibikʂepo kora	to cast a side-glance ; to look casually or neglectfully
d̪ɽiʂtibid͡ʑnan̪	optics
d̪ɽiʂtibib̤rom	an optical illusion
d̪ɽiʂtib̤oŋɡi	outlook
d̪ɽiʂti rakʰa	to keep an eye on ; pay attention to
d̪ɽiʂtiɕokt̪i	power of seeing ; perception
d̪ɽiʂtiɕokt̪iɦin̪	sightless, blind
d̪ɽiʂtiɦin̪	sight less ; lacking in perception or foresight
d̪ɽiʂtiɦin̪t̪a	sightlessness, blindness
d̪ɽiʂte	At the sight of
d̪eid͡ʑi	a kinsman, a blood-relation
d̪eud͡ʑi-ɕot̪rut̪a	bloodfeud, vendetta
d̪euti	a lamp, a light
d̪euɽi	the main gate ; a vestibule
d̪euɽi	Portico ; vestibule
d̪eul̪	a temple, a shrine
d̪eul̪ie̯a	bankrupt ; insolvent
d̪eul̪ie̯a	Bankrupt
d̪eul̪e	Bankrupt
d̪ee̯a	given ; conferred, bestowed
d̪ee̯a	let
d̪ee̯a	to give ; to confer
d̪ee̯a	Give ; let
d̪ee̯an̪	a finance minister ; a steward
d̪ee̯an̪	Steward ; manager
d̪ee̯an̪o-i-am	a sovereign's court ; a legislative assembly
d̪ee̯an̪o-i-kʰas̪	the private council of a sovereign
d̪ee̯an̪o t̪ol̪a	to raise or build a wall
d̪ee̯an̪a	renouncing the world ; mentally obsessed or deranged
d̪ee̯an̪i	civil
d̪ee̯an̪i	office of a finance minister ; stewardship
d̪ee̯an̪i	Office of a steward ; stewardship
d̪ee̯an̪i ain̪	civil law
d̪ee̯an̪i ad̪al̪ot̪	civil court
d̪ee̯an̪i maml̪a	civil suit
d̪ee̯an̪i	Civil
d̪ee̯an̪	Cause to give ; make one give
d̪ee̯ar	release
d̪ee̯al̪	a wall
d̪ee̯al̪	Wall
d̪ee̯al̪o ̤ɡ̤oɽi	a wall-clock
d̪ee̯al̪o̤ɡ̤oɽi	a wall clock
d̪ee̯al̪o-pond͡ʑi	a wall-calendar
d̪ee̯al̪o-l̪ikʰon̪	writ ing on the wall
d̪eor	a brother-in-law
d̪eঁt̪o	large-toothed ; tusked
d̪ekʰ	vide ; nota bene
d̪ekʰt̪a	seen ; occurring before one's eyes
d̪ekʰt̪a	before one's eyes ; contemporaneously
d̪ekʰt̪e	see
d̪ekʰt̪e kut̪s̪it̪	ugly to look at, ugly-looking
d̪ekʰt̪e-d̪ekʰt̪e	very soon ; within a short while
d̪ekʰon̪	Seeing ; sight
d̪ekʰn̪o-ɦas̪i	one who smiles at first sight
d̪ekʰb̤al̪	supervision, overseeing ; taking care of
d̪ekʰl̪en̪	saw
d̪ekʰa	seen ; visited
d̪ekʰa	to see ; to look
d̪ekʰa kora	to call on, to see
d̪ekʰat̪e	show
d̪ekʰad̪ekʰi	in imitation of
d̪ekʰad̪ekʰi	mutual seeing or meeting ord visits
d̪ekʰan̪	exhibit ; look at
d̪ekʰan̪e	Showy ; making a display
d̪ekʰan̪	to cause to see ; to show
d̪ekʰa d͡zak	let me or let us try ; let us wait
d̪ekʰaɕun̪a	Looking after ; supervision
d̪ekʰaɕn̪a	act of looking after ; attendance
d̪ekʰaɕn̪a kora	to look after ; to attend to or on
d̪ekʰas̪akʂat̪	meeting or visits ; continuous or repeated visits
d̪ekʰe ɕekʰa	to learn from experience ; to learn from example
d̪eɽ	One and a half
d̪eɽɡun	one and a half times
d̪eɽa	one and a half times
d̪eɽe	having a beard
d̪ed̪ar	plentiful ; innumerable
d̪ed̪ipd͡zoman̪	very brightly flaming or blazing ; brilliantly shining
d̪ed̪	stricken with ring worm
d̪ed̪̤an̪	millet, durra, jowar
d̪en̪	Debt ; giving
d̪en̪moɦor	Dower
d̪en̪a	a debt ; an outstanding payment or bill
d̪en̪a kora	to bor row ; to run into a debt
d̪en̪a t̪ʰaka	to be indebted
d̪en̪ad̪ar	indebted
d̪en̪ad̪ar	a debtor ; a bor rower
d̪en̪a d̪ee̯a	to repay a debt ; to acquit oneself of debts
d̪en̪a-paon̪a	as sets and liabilities
d̪en̪ae̯o dubu-dubu	over head and ears in debt
d̪en̪	worth giving ; given as a gift or present
d̪eb	God ; deity
d̪ebkontʰo	having a god-like voice. fem
d̪ebkontʰi d̪ebkon̪d͡za	a celestial female
d̪ebkol̪po	godly, godlike ; perfectly holy or beautiful
d̪ebkard͡zo	a divine mission ;  religious worship
d̪ebkaʂtʰo	deodar
d̪ebkul̪	a temple, a shrine ; the race of gods
d̪ebkɽipa	di vine grace
d̪ebkʰat̪	a natural lake or lagoon
d̪ebɡuru	Brihaspati the teacher of gods
d̪ebɡɽiɦ	a house of worship
d̪ebt͡ɕorit̪ro	a divinely pure or saintly character
d̪ebt̪oru	any of the five celestial trees ; mandar
d̪ebt̪a	a goddess ; a god
d̪ebt̪ul̪d͡zo	godly, godlike
d̪ebot̪bo	godhead, divinity ; godliness
d̪ebot̪barop	ascription of divinity, apotheosis
d̪ebd̪ot̪t̪o	godgifted
d̪ebd̪aru	deodar
d̪ebd̪as̪i	girl dancer in a temple
d̪ebd̪url̪ob̤	rare even amongst gods
d̪ebd̪ut̪	a heavenly messenger
d̪ebd̪ut̪i d̪ebd̪eb	a god of gods ; an appellation of Brahma
d̪ebd̪ebi	Gods and goddesses
d̪ebod̪bid͡ʑ	gods and Brahmans
d̪ebod̪beʂi	hostile or inimical to gods ; anti-God
d̪ebd̪̤an̪d͡zo	millet, durra, jowar
d̪ebd̪̤up	bdellium
d̪ebn̪iʂtʰa	devotion to gods
d̪ebpot̪ʰ	the celestial path
d̪ebpuri	the city of gods, Paradise ; a very beautiful house or residence
d̪ebpud͡ʑok	a priest
d̪ebpud͡ʑa	worship of a deity ; religious worship
d̪eboprot̪im	godlike ; godly
d̪eboprot̪ima	an idol ; an image of a deity
d̪ebopros̪ad̪	grace or kindness of the gods
d̪eboprie̯	beloved of gods
d̪eboprie̯	Beloved of gods ; devoted or dear to gods
d̪ebbakd͡zo	the voice of God ; a divine or heavenly voice
d̪ebb̤okt̪o	devoted to gods ; pious
d̪ebb̤okt̪i	devotion to gods ; godliness
d̪ebb̤aʂa	the Sanskrit language
d̪ebb̤umi	heaven ; paradise
d̪ebb̤oɡod͡z	fit to be enjoyed by gods
