०	0
शकर	sugar
शकरकन्द	sweet potato
शकरकन्दी	sweet potato
शकरकंद	yam, sweet potato
शकल	mode, representation
शकुन	sign, augury
शक्कर	sugar
शक्करयुक्त	sugary
शक्की	suspicious, jealous
शक्ति	vim, nature
शक्तिमान	mighty, powerful
शक्तियुक्त	powered
शक्तिवर्धक	alimentary
शक्तिवर्धक	invigorators, energizer
शक्तिशाली	powerful, high-powered
शक्तिहीन	nerveless
शक्तिहीनता	impotence, impotency
शक्यता	possibility
शक्ल	face
शख्स	person
शख़्स	person, individual
शख्सियत	personality
शख़्सियत	personality, persona
शगल	hobby
शगुन	precursor
शटर	shutter
शटल	shuttle
शठ	rascal, rogue
शठ	deceitful, fraudulent
शत	cent
शतक	century
शतरंज	chess
शतवर्षीय	centennial, centenary
शतवार्षिकी	centenary
शताबदी	century
शताब्दी	century
शतायु	centenarian
शतावर	asparagus
शतावरी	asparagus
शतांश	hundredth
शतांश	cent
शती	century
शत्रु	enemy, foe
शत्रुता	antagonism, feuding
शत्रुतापूर्ण	hostile, ill
शत्रुवत	inimical
शनि	Saturn
शनिवार	Sat, Saturday
शपथ	oath
शपथपत्र	affidavit
शपथपूर्वक	conjure
शफ	hoof
शबनम	dew
शबाब	youthfulness, beauty
शब्द	term, tongue
शब्दकोश	vocabulary
शब्दकोष	dictionary
शब्दजाल	jargon, grandiloquence
शब्दभंडार	vocabulary
शब्दशः	literal, verbatim
शब्दशः	word for word, verbatim
शब्दाडम्बर	rhetoric
शब्दाडंबर	verbiage, grandiloquence
शब्दानुवाद	literal
शब्दार्थ	word meaning, word sense
शब्दावली	terms, jargon
शब्दांश	syllable
शम	ataraxia
शमन	appeasement, pacification
शमन	slake
शमशान	crematorium, cemetery
शमशीर	scimitar
शमशेर	scimitar
शमा	candle
शमादान	candlestick
शयन	copulation, bed
शयनकक्ष	bedchamber, bedroom
शयनयान	wagon-lit, sleeping car
शय्या	bed, sofa
शर	dart
शरण	resort, refuge
शरणस्थल	refuge
शरणागत	refugee, retainer
शरणार्थी	refugee, boatyard
शरद	autumn
शरद्	autumn
शरबत	nectar, potion
शराफत	modesty
शराफ़त	decency, dignity
शराब	alcoholic beverage, hard drink
शराबखाना	public house, tavern
शराबी	drunk
शराबी	tippler, drunkard
शरारत	practical joke, escapade
शरारतपूर्ण	pixilated, puckish
शरारती	tease, rapscallion
शरारती	rascally, devilish
शरीअत	sharia, shariah law
शरीक	associate
शरीफ	noble
शरीफ़	gentle, nice
शरीफ़	honest, noble
शरीफा	custard apple tree, custard apple
शरीर	body, bulk
शर्करा	sugar, saccharose
शर्ट	shirt
शर्त	provision, stipulation
शर्तें	terms, qualifications
शर्बत	syrup, sherbet
शर्म	shame, disgrace
शर्मनाक	shameful, inglorious
शर्मिन्दा	sorry, ashamed
शर्मिंदगी	mortification, shame
शर्मिंदा	apologetic, ashamed
शर्मीला	retiring, shy
शर्मीलापन	skittishness
शर्मीली	girlish
शर्मीलेपन	demureness
शलगम	Brassica rapa, turnip
शलजम	turnip
शलभ	wax moth, Galleria mellonella
शलाका	stylus
शल्य	dart, surgery
शल्यक	surgical
शल्यक्रिया	operation
शल्यचिकित्सा	operation
शव	clay, remain
शवगृह	mortuary
शवदाह	funeral
शवदाहगृह	crematorium, crematory
शवयात्रा	funeral
शशक	rabbit, hare
शशि	moon, Moon
शस्त्र	arsenal, medical instrument
शस्त्रधारी	armed
शस्त्रागार	armory, arsenal
शस्त्रास्त्र	armament
शस्त्रीकरण	armament
शस्य	crop, grass
शह	check
शहतीर	ridgepole, sleeper
शहतूत	mulberry
शहद	honey
शहनाई	clarinet, clarionet
शहर	city, town
शहरी	townee, townsman
शहरी	city, urban
शहरीकरण	urbanization, urbanisation
शहरीकृत	urbanized, urbanised
शहरो	urban
शहादत	martyrdom
शहीद	martyr
शहीदी	martyrdom
शहंशाही	imperial
शाक	vegetable, vegetation
शाकभक्षी	herbivore
शाकाहार	vegetarianism
शाकाहारी	vegetarian
शाकाहारी	veggie, vegetable
शाख़	branch, offshoot
शाखा	prong, bough
शागिर्द	disciple, student
शागिर्दी	apprenticeship, pupilage
शातिर	vicious, cunning
शादी	marriage
शादीशुदा	married
शान	brilliance, magnificence
शानदार	bang-up, marvellous
शानिवार	Saturday
शान्त	unmoved, lonely
शान्तचित्त	philosophical
शान्ति	quiet
शान्ति	peace, rest
शान्तिकर	conciliative, conciliatory
शान्तिपूर्वक	quiety
शान्तिप्रिय	peaceable
शाप	curse
शापग्रस्त	maledict, accursed
शापित	damned
शाबाश	well done, okey
शाबाश	bravo, hurrah
शाबाशी	thumbs up, accolade
शाबासी	a pat on the back
शाब्दिक	acoustic, verbal
शाम	evenfall, nightfall
शामक	tranquilliser, tranquillizer
शामक	sedative, tranquilising
शामियाना	marquee
शामिल	involved, incorporated
शायद	perhaps, well
शायर	shire, poet
शायरी	poetry
शारिरीक	physical
शारीरिक	anatomical, physiological
शार्क	shark
शार्पनर	sharpener
शाल	wrap
शाला	house
शालीन	chaste, modest
शालीनता	decorousness, decency
शालीनतापूर्वक	decently, graciously
शावक	young, cub
शावर	shower
शाश्वत	everlasting, perennial
शाश्वतता	timelessness
शासक	ruling
शासक	master, monarch
शासकीय	governmental, official
शासन	reign, city
शासनकाल	mandate
शासनादेश	mandate
शासित	governed
शासी	governing
शास्त्र	implement, science
शास्त्रविहित	lawful
शास्त्रसम्मत	Orthodox
शास्त्रानुसार	lawful
शास्त्रार्थ	argument, discussion
शास्त्रीय	classical
शास्त्रीयता	scholasticis, academism
शास्री	Scribe, scientist
शाह	Shah
शाहजहाँ	Shah Jahan
शाहराह	speedway, autobahn
शाही	regal, kingly
शांत	cool, calm
शांत	quell
शांतचित्त	phlegmatic, philosophical
शांतता	calm
शांति	quietude, quietness
शांतिदायक	therapeutic
शांतिपूर्ण	peaceable, peaceful
शांतिपूर्वक	tranquilly, placidly
शांतिप्रिय	peaceful, pacific
शांतिप्रियता	pacifism
शांतिभंग	breach of the peace
शांतिमय	peaceable
शांतिवाद	pacifism
शांतिवादी	dovish, pacifistic
शांतिवादी	disarmer, pacificist
शिकन	crinkle, pucker
शिकवा	grouse
शिकस्त	defeat, massacre
शिकाकाई	Acacia concinna
शिकागो	Chicago
शिकायत	grumble, trouble
शिकायतकर्ता	complainant
शिकायती	fretful, whiny
शिकार	prey, bag
शिकारा	falcon
शिकारी	hunter, huntsman
शिकंजा	clamp, bench vise
शिकंजे	clutches
शिक्षक	guru, pedagogue
शिक्षका	schoolteacher
शिक्षण	education, lesson
शिक्षा	instruction, education
शिक्षात्मक	didactical, didactic
शिक्षाप्रद	edifying, illuminating
शिक्षार्थी	novitiate
शिक्षालय	school, seminary
शिक्षाविद्	educationalist, educationist
शिक्षावृत्ति	fellowship
शिक्षाशास्त्र	pedagogy, pedagogics
शिक्षाशास्त्री	educationalist, educationist
शिक्षिका	instructress, teacher
शिक्षित	civilized, informed
शिक्षुता	apprenticeship
शिखर	crest, apex
शिखा	crest, crop
शिखंडी	peacock, cock
शिघ्र	immediate
शिड्यूल	schedule
शिथिल	soft, languid
शिथिलता	slack, softness
शिथिलीकरण	relaxation
शिद्दत	severity
शिनाख्त	identity, Identikit
शिनाख़्त	recognition, identification
शिपयार्ड	shipyard
शिफ्ट	shift
शिया	Shiite
शिर	crown, forehead
शिरा	vein, venous blood vessel
शिरोधार्य	acceptable
शिरोबिंदु	apogee
शिरोमणि	omnipotent
शिरोवल्क	scalp
शिला	rock
शिलाखण्ड	boulder, Boulder
शिलाखंड	boulder
शिलालेख	inscription, epigraph
शिलिंग	shilling
शिल्प	craft
शिल्पकला	architecture
शिल्पकार	architect
शिल्पकारी	architecture, arts and crafts
शिल्पशाला	atelier, studio
शिल्पी	craftsperson, craftsman
शिव	shiva, Siva
शिवा	shivah, shibah
शिवालय	temple, pagoda
शिवालिक	range of mountains
शिविर	encampment, bivouac
शिशिर	winter
शिशु	infant
शिशु	infant, baby
शिशुगीत	nursery rhyme
शिश्न	dick, penis
शिष्ट	civilised, cordial
शिष्टता	manner, politeness
शिष्टतापूर्वक	courteously
शिष्टमंडल	mission
शिष्टाचार	decorum, form
शिष्टाचारपूर्वक	civilisedly
शिष्य	disciple
शिष्यगण	school
शिष्यता	discipleship
शिष्या	assimilator
शीघ्र	hasty, shortly
शीघ्र	hasty, rapid
शीघ्र	ere
शीघ्रग्राही	sensitive
शीघ्रतम	soonest
शीघ्रता	speediness, set
शीघ्रतापूर्वक	fast
शीघ्रपतन	premature ejaculation
शीघ्रातिशीघ्र	earliest
शीट	book
शीत	cold, raw
शीतऋतु	winter
शीतकाल	winter
शीतकालीन	wintry, winter
शीतदंश	frostbite
शीतल	cold, soft
शीतलता	coolness
शीतलन	cooling, chilling
शीतला	smallpox, variola
शीतस्वाप	hibernate
शीतस्वाप	hibernation
शीरा	molasses, treacle
शीर्ण	effete, meager
शीर्ष	capital, top
शीर्षक	rubric, title
शीर्षकहीन	unheaded, untitled
शीर्षस्थ	up
शील	morals, shyness
शीलभंग	rape
शीलवान	urbane
शील्ड	shield
शीशम	rosewood tree, rosewood
शीशा	looking-glass, glass
शीशी	vial, phial
शुक	popinjay
शुकर	evening
शुकराना	honorarium
शुक्र	Vesper
शुक्रगुजार	thankful
शुक्रगुज़ार	testimonial
शुक्रवार	Friday, friday
शुक्राणु	spermatozoa, sperm cell
शुक्राणुनाशक	spermicidal
शुक्राणुनाशक	spermicide, spermatocide
शुक्रिया	thank you
शुक्ला	sclera
शुचि	fair
शुचि	Puritanism
शुचिता	holiness, godliness
शुतुरमुर्ग	ostrich
शुद्ध	refined, uncorrupted
शुद्धता	purity, pureness
शुद्धतावाद	purism
शुद्धतावादी	purist
शुद्धि	clearance, clearing
शुद्धिकरण	purification
शुद्धिकारक	proofreader
शुद्धीकरण	purging, purification
शुध्द	net, clear
शुन्य	hollow
शुबहा	niggle
शुभ	auspicious, good
शुभकामना	the best of British, greeting
शुभकामनाएं	compliments
शुभकामनाएं	best wishes
शुभकामनाएँ	wish, all the best
शुभचिंतक	well-wisher, benefactor
शुभचिंतक	well-wishing
शुभाकांक्षी	well-wishing
शुभारंभ	start
शुभेच्छाएँ	wish
शुभंकर	mascot
शुभ्र	immaculate
शुभ्रता	immaculateness, spotlessness
शुमार	enumeration, computation
शुरुआत	beginning, point of departure
शुरुआती	initial
शुरू	early
शुरूआत	early days, beginning
शुल्क	retainer, due
शुष्क	sear, xeric
शुष्कता	xerosis, desiccation
शूकर	boar, swine
शूटर	gun for hire
शूद्र	Sudra, Shudra
शून्य	blank, hollow
शून्य	nil, vacuum
शून्यकाल	zero hour
शून्यता	nothingness, vacancy
शून्यवाद	nihilism
शून्यवादी	nihilist
शून्यवादी	nihilistic
शूर	brave
शूरवीर	knight
शूरवीर	manful
शूल	aculea, acumen
शृंखला	link, line-up
शृंगार	make-up
शृंगी	horned
शेक्सपियर	Shakespeare
शेख	sheik, sheikh
शेख़	sheik, sheikh
शेखी	gasconade, vaunt
शेख़ी	bouncing, fanfaronade
शेखीबाज	la-di-da, mouth
शेड	shed, lamp shade
शेयर	equity, stake
शेयरधारक	shareholder
शेयरधारिता	shareholding
शेयरहोल्डर	shareholder, stockholder
शेर	lion, cat
शेरनी	tigress
शेरपा	sherpa
शेरवानी	sherwani
शेरिफ	sheriff
शेरिफ़	sheriff
शेल	shale
शेल्फ	shelf
शेल्फ़	shelving
शेष	residuum, rest
शेषफल	remainder
शैक	lichen
शैक्षणिक	pedagogic, educational
शैक्षिक	academic, educational
शैतान	nasty
शैतान	devil, Satan
शैतानी	diabolical, devilish
शैतानी	waywardness
शैम्पू	shampoo
शैम्पेन	pop
शैरी	sherry
शैल	needle
शैली	way, address
शैलीकार	stylist
शैलीगत	stylistic
शैव	Shivaist
शैवाल	weed, algae
शैशव	infancy
शैशवकाल	prehistory
शैशवावस्था	infancy
शैंपू	shampoo
शैंपेन	champagne
शॉक	shock
शॉट	shot
शॉन	Shan
शॉर्ट्स	shorts
शॉल	shawl
शोक	black
शोक	bereavement, sorrow
शोकगीत	keen
शोकगीत	keen
शोकजनक	lamentable, tragic
शोकपूर्ण	dolorous, wailing
शोकमग्न	sombre
शोकमय	bitter, deplorable
शोकसभा	condolence meeting
शोकसंतप्त	bereaved
शोकाकुल	mournful
शोख	perk
शोख़	bright
शोचनीय	pathetic, deplorable
शोथ	protuberance, hoove
शोध	research
शोधक	researcher
शोधकर्ता	researcher
शोधन	refinement
शोधार्थी	academic
शोधित	refined
शोभन	graceful
शोभनीय	suitable
शोभा	charm, eclat
शोभाप्रद	ornamental
शोभायमान	gorgeous, tops
शोभायात्रा	cavalcade, process
शोर	clamour, shout
शोरगुल	roar, hubbub
शोरबा	broth, gravy
शोरशराबा	firework
शोरा	nitre, saltpetre
शोषक	user, exploiter
शोषण	exploitation
शोषित	victimised, victimized
शोहरत	renown, reputation
शौक	hobby, inclination
शौक़	an end in itself
शौकिया	amateur, recreational
शौक़िया	amaterurish
शौकीन	devotee, fiend
शौक़ीन	fancier, dabbler
शौक़ीन	fond
शौच	toilet
शौचघर	privy, wash room
शौचालय	head, outhouse
शौर्य	venturesomeness, power
शंका	distrust
शंका	doubt, question
शंकालु	diffident, suspicious
शंकास्पद	suspicious, questionable
शंकित	apocryphal, distrustful
शंकु	cone, tent peg
शंकुश	ray
शंख	shell, scallop
शंघाई	Shanghai
शंट	shunt
श्मशान	mortuary
श्याम	Shyam
श्यामपट्ट	blackboard
श्यामल	dusky
श्यामलता	blackness
श्यामला	brunette, praseodymium
श्यामवर्ण	dark skinned
श्यामवर्णी	dark skinned
श्यामापक्षी	blackbird
श्येन	hawk
श्रद्धा	faith, devotion
श्रद्धापूर्ण	reverent
श्रद्धापूर्वक	faithfully, devoutly
श्रद्धालु	venerator
श्रद्धालू	worshipper
श्रद्धास्पद	venerable
श्रद्धांजलि	tribute, homage
श्रद्धेय	estimable
श्रद्धेयता	venerableness
श्रम	exertion
श्रमजीवी	wage earner, worker
श्रमजीवी	working-class, wage-earning
श्रमशक्ति	manpower
श्रमशील	assiduous, laborious
श्रमसाध्य	assiduous, laborious
श्रमिक	help, labour force
श्रमिक	working
श्रवण	ear
श्रवणीय	audible, hearable
श्रव्य	audio
श्रावण	Sravana
श्राविका	female monk
श्रांति	weariness, fag
श्री	mister
श्री	mister, sri
श्रीगणेश	introduction
श्रीफल	custard apple tree, custard apple
श्रीमती	Mrs
श्रीमान	governor, Monsieur
श्रीमान्	lordship, sir
श्रीलंका	Sri Lanka
श्रुत	heard, listened
श्रुति	revelation, ear
श्रुतिकटु	cacophonous, hoarse
श्रृंखला	array
श्रृंग	crest
श्रृंगार	do
श्रृंगारिक	amatory
श्रेणी	tier, grade
श्रेणीबद्ध	concatenate
श्रेणीबद्ध	hierocracy
श्रेणीबद्ध	graded
श्रेय	credit
श्रेयस्कर	preferable
श्रेष्ठ	superior, excellent
श्रेष्ठतर	better, superior
श्रेष्ठता	best, excellence
श्रोणि	groin, hip
श्रोता	listen folk, hearer
श्रोताओं	entertainer
श्रोतागण	audience
श्रंखला	chain, fetter
श्रंगार	decoration, ornament
श्लथ	flaccid, flabby
श्लाघनीय	praiseworthy
श्लाघ्य	noble
श्लील	clean
श्लेष	wordplay, pun
श्लेष्मा	mucus
श्लोक	verse
श्वसन	breathing, respiration
श्वसनी	bronchial
श्वसुर	father-in-law
श्वान	dog
श्वास	breath
श्वासकष्ट	dyspnea
श्वासनली	trachea, windpipe
श्वेत	whitey
श्वेतसार	starch
षट्पदी	hexameter
षड़यन्त्र	frame-up
षडयंत्र	plot
षड्यन्त्र	cabal
षड्यंत्र	conspiracy, plot
षड्यंत्रकारी	conspirator, schemer
षड्यंत्रकारी	calculating, scheming
षष्ठी	genitive
ष्	soft-spoken
ष्	conspirator
ष्	complot
सऊदी	Saudi-Arabian
सक	traction
सकता	can, possibility
सकना	can, may
सकरा	strait
सकल	gross
सकार	acceptance
सकारात्मक	positive, affirmative
सकुशल	unhurt, uninjured
सक्त	hard
सक्रिय	active, dynamic
सक्रियण	activation
सक्रियता	action, activity
सक्रियतावाद	activism
सक्रीय	alive
सक्षम	equal, efficient
सक्षमता	competence
सखती	oppression
सखा	playfellow, playmate
सखाभाव	esprit
सखी	girlfriend, companion
सख्त	solid, rigorous
सख़्त	grim
सख़्त	severe
सख्ती	sternness, austerity
सख़्ती	stiffness
सख़्ती	severity, toughness
सख्य	camaraderie, alliance
सगर	ocean
सगर्व	arrogantly, imperiously
सगा	full
सगाई	betrothal, engagement
सगी	full
सगुन	omen
सगे	kinsfolk
सगोत्र	akin, kindred
सगोत्र	agnate, Sib
सघन	lush, heavy
सघनता	concentration, denseness
सच	surely, really
सच	truth
सचमुच	really, indeed
सचल	walking
सचाई	fact, verity
सचित्र	pictorial
सचिव	sec, secretary
सचिवालय	secretariat
सचेत	sober, steady
सचेतक	cautionary
सचेतन	sentient
सच्चरित्र	honest, incorruptible
सच्चरित्रता	incorruptibility, rightness
सच्चा	true-blue, unfeigned
सच्चाई	truth, straightforwardness
सच्ची	round
सज	attire
सजग	wary, wakeful
सजदा	prayer
सजधज	fashion
सजना	fit, furnish
सजनी	lover
सजल	hydrous
सजा	correction, sentence
सज़ा	punishment
सजात	homologous, cognate
सजातीय	cognate, ethnic
सजातीयता	lineament
सजाना	titivate, grace
सजाया	decorated
सजावट	embellishment, trimming
सजावटी	ornamental, cosmetic
सजीला	dressy, natty
सजीव	vivid, lively
सजीवता	animation, picturesqueness
सजीवन	animation
सज्जन	gentleman
सज्जनता	gold
सज्जा	decor, finish
सज्जाकार	decorator
सज्जित	ready
सज्जी	potash
सज्ञान	rational
सटक	disappearance
सटा	thick
सटाक	whack
सटीक	straight, particular
सटीकता	accuracy
सटोरिया	speculator
सट्टा	stock, speculation
सट्टेबाज	bear
सट्टेबाज़	bull
सट्टेबाज़ी	speculation, bookie
सडक	street
सड़क	road, strip
सड़क	path, riding
सड़न	putrescence, decay
सड़न	corruption, decomposition
सड़न	putrefy
सड़न	putative
सड़ना	decay, rot
सड़ना	fester
सड़सठ	lxvii, 67
सड़ा	addled, bad
सड़ा	addle, musty
सड़ा	roue
सड़ाना	rot, sour
सड़ांध	fetor, rot
सड़ाँध	miasma
सत	cream, elixir
सतकर्ता	vigilance, wariness
सतत	continuous, diligent
सतर	line, row
सतरह	XVII
सतरंगा	opalescent, opaline
सतर्क	alive, particular
सतर्कता	vigilance, forethought
सतर्कतापूर्ण	softly softly
सतर्कतापूर्ण	studious
सतर्कतापूर्वक	with kid gloves, cautiously
सतह	top, surface
सतही	surface, peripheral
सतहीपन	shallowness, superficiality
सताना	nag, pain
सती	pure
सतीत्व	honor, chastity
सतेज	powerful
सत्कार	attention, respectability
सत्कारपूर्वक	respectfully
सत्कार्य	good works
सत्त	juice
सत्त	existent
सत्त	extract
सत्तर	seventy, LXX
सत्तरवां	seventieth
सत्ता	power, existence
सत्ताईस	twenty-seven
सत्ताधारी	authority, the powers that be
सत्तारूढ	in
सत्तारूढ़	in
सत्तावन	fifty-seven, lvii
सत्तावाद	authoritarianism
सत्तावादी	authoritarian
सत्तासी	eighty-seven, lxxxvii
सत्य	true, fact
सत्यता	veracity, truth
सत्यनिष्ठ	veracious
सत्यनिष्ठा	integrity, honesty
सत्यवादी	truthful, honest
सत्याग्रह	passive resistance
सत्यानाश	ball-up
सत्यानाशी	annihilator
सत्यापन	confirmation, verification
सत्यापित	verified
सत्र	term, session
सत्रह	seventeen, 17
सत्रहवां	seventeenth
सत्रारंभ	log in, log on
सत्रावसान	prorogue
सत्रावसान	prorogation
सत्रांत	log off, log out
सत्व	juice
सत्संग	good company
सदन	house, chamber
सदमा	shock, daze
सदय	humanize
सदय	compassionate, mild
सदर	seat
सदर	main, chief
सदस्य	part, citizen
सदस्यता	fellowship, membership
सदस्या	member
सदा	constantly, always
सदा	informal
सदाचरण	moral
सदाचार	ethic
सदाचारी	virtuous, moral
सदाबहार	amaranthine, unfading
सदाबहार	yew
सदाशय	well-intentioned
सदाशयता	nobleness, generosity
सदाशयी	well-intentioned, well-meaning
सदिच्छा	goodwill
सदी	century
सदृश	parallel, of a kind
सदृश्य	akin
सदेह	material
सदेह	bodiless
सदैव	ever, always
सदोष	culpably
सदोष	angry, culpable
सद्गुण	virtue
सद्बुद्धि	virtue
सद्भाव	good faith
सद्भावना	goodwill
सद्भावपूर्ण	white
सद्भावी	bona fide
सद्यः	newly
सधन	the haves
सधना	acclimate
सधारण	slight
सन	era, flax
सनक	vagary, obsession
सनकपूर्ण	obsessional
सनकी	capricious, flaky
सनकी	character, kook
सनकीपन	whimsy, whimsicality
सनद	charter, diploma
सनम	lover, sweetheart
सनसनाना	fizzle, whistle
सनसनाहट	whiz, zip
सनसनी	stir
सनसनीखेज	yellow, sensationalistic
सनसनीखेज़	lurid, sensational
सनसनीख़ेज़	sensational, purple
सना	sauna, winnow
सनातन	constant, eternal
सनातनी	old-fashioned
सनाथ	parented
सनीचर	Saturday
सनीसनीखेज	sensational
सनोबर	cypress
सन्	Common Era
सन्त	pious
सन्तति	progeny
सन्तरा	orange, mandarin orange
सन्तरी	guardsman
सन्तान	issue, son
सन्ताप	agony, anguish
सन्तुलन	steadiness
सन्तुलित	classic, sane
सन्तुष्ट	content, happy
सन्तोष	complacency, content
सन्तोषजनक	up to scratch
सन्तोषी	patient, placid
सन्दर्भ	context, reference
सन्दूक	trunk, package
सन्देश	communication, tidings
सन्देशवाहक	commissionaire
सन्देह	question mark
सन्देहास्पद	fishy
सन्धि	treaty, seam
सन्ध्या	eve, twilight
सन्नाटा	quietness, calm
सन्निकट	approximate
सन्निकटता	imminence
सन्निधि	juxtaposition
सन्निपात	delirium
सन्निहित	built-in, inbuilt
सन्मान	respectable
सन्यास	retirement
सन्यासी	religious
सपना	pious hopes, dream
सपाट	clear, toneless
सपेरा	snake charmer
सप्त	seven, VII
सप्तऋषि	Plough, Dipper
सप्तक	gamut, octave
सप्तदश	seventeen
सप्तम्	seventh
सप्तर्षि	Dipper, Wagon
सप्ताह	hebdomad, calendar week
सप्ताहभर	week-long
सप्ताहांत	weekend
सप्रमाण	authoritative
सप्रयास	endeavoring, effortful
सप्रेम	with love, fondly
सप्लाई	supply
सफ	tambourine
सफर	march
सफ़र	travel, traveling
सफ़र	journey
सफरनामा	travelogue
सफ़रनामा	travelogue
सफल	success
सफल	hot, successful
सफलता	fortune, joy
सफलतापूर्वक	big, effectively
सफाई	sweep, defence
सफ़ाई	brush, neatness
सफाईकर्मी	cleaner
सफाया	clearance
सफ़ाया	clean-up
सफारी	hunting expedition
सफ़ारी	safari
सफेद	white, cream
सफ़ेद	grizzled, white
सफ़ेदपोश	white-collar
सफेदा	white lead, lead carbonate
सफेदी	white
सफ़ेदी	whiteness, white
सब	the whole lot, everyone
सब	everyone, all
सब	of all, of all the
सबक	lesson
सबकुछ	the be-all and end-all, evrything
सबब	incentive, root
सबमरीन	submarine
सबर	patient
सबरी	jemmy, jimmy
सबल	brawny, forte
सबलता	validness
सबस्ट्रेट	substrate
सबा	east wind
सबूत	exhibit, proof
सबेरा	dawn, daybreak
सब्ज़ियां	vegetables
सब्जी	veggie, vegetable
सब्ज़ी	vegetable, vegetables
सब्ज़ी	sabji
सब्र	moderation, patience
सभा	convocation, gathering
सभाकक्ष	floor
सभागार	board room
सभागृह	meeting-house, hall
सभापति	president, chair
सभापतित्व	preside
सभापतित्व	chairmanship, presidency
सभासद	councillor, member
सभास्थल	floor
सभी	all, everyone
सभ्य	well-behaved, civilised
सभ्यता	civility, civilization
सभ्याचार	form
सम	even, parallel
समकक्ष	equal, coordinate
समकालिक	synchronized, synchronous
समकालीन	contemporary, contemporaneous
समकालीनता	simultaneity, contemporaneity
समकोण	right angle
समग्र	overall, aggregate
समग्रता	totality
समझ	grip, comprehension
समझदार	clear-headed, sensible
समझदारी	discreetness, circumspection
समझदारीपूर्ण	sane
समझना	appreciate
समझा	perception
समझाना	instruct, show
समझोता	say
समझौता	convention, recommendation
समतल	level, plane
समतल	plain, flat
समतलीकरण	levelling
समता	equation, balance
समतामूलक	equitable
समतावाद	egalitarianism, equalitarianism
समतावादी	egalitarian
समतुल्य	equivalent
समतुल्यता	parity
समत्व	assimilation
समदर्शी	impartial
समधर्मी	analog
समधी	father-in-law
समन	summons, notice
समनता	similarity
समन्दर	salamander
समन्वय	adjustment, coordination
समन्वय	coordinated
समन्वयक	facilitator, coordinator
समन्वयन	coordination
समन्वयात्मक	syncretic
समन्वयित	coordinate
समबाहु	equilateral
समभाग	whole
समभाव	consentience, equanimity
समभाव	level, powerful
समय	day, tide
समय	time
समयपालन	punctuality
समयसारिणी	timetable
समयानुकूल	seasonal
समयानुसार	aprops
समयावधि	run-up, run-in
समयांतराल	lag
समर	fight
समरस	identic, identical
समरसता	harmony, identity
समराशि	equivalent
समरी	artemisia
समरुप	parallel
समरूप	duplicate, homogeneous
समरूप	same
समरूपता	balance, homogeneity
समरूपी	corresponding
समर्थ	able, capable
समर्थक	partisan
समर्थक	exponent, truster
समर्थन	espousal, vindication
समर्थित	endorsed
समर्पण	dedication, compliance
समर्पित	devoted, dedicated
समलिंगकामी	homosexual
समलिंगकामी	bent, homosexual
समलिंगी	camp
समलैंगिक	queer, fairy
समलैंगिकता	gayness
समवर्ती	concurrent
समवेत	choral
समवेदना	commiseration, sympathy
समशीतोष्ण	temperate, extreme
समष्टि	whole
समसामयिक	contemporary
समस्त	compound, overall
समस्तर	level
समस्या	problem
समस्या	ill, conundrum
समस्याग्रस्त	troubled
समस्यात्मक	problem
समस्वर	symphonic
समा	association
समाई	capacity, content
समाकलन	integration, integrality
समागत	present
समागम	coition, mating
समाचार	tidings, news
समाचारपत्र	newspaper
समाचारवाचक	newscaster
समाज	society, republic
समाजद्रोही	antisocial
समाजवाद	socialism
समाजवादी	socialist
समाजवादी	socialistic, socialist
समाजविरोधी	anti-social
समाजशास्त्र	sociology
समाजशास्त्री	sociologist
समाजशास्त्रीय	sociological
समाजसुधारक	Crusader
समाजी	partisan, municipal
समाजीकरण	socialisation, socialization
समादर	compliment, homage
समादार	worship
समादृत	valued
समादेश	command
समादेष्टा	commandant
समाधान	resolution, solution
समाधि	sepulture, mausoleum
समाधी	mausoleum
समान	parallel, even
समानता	harmony, equality
समानतावाद	egalitarianism
समाना	accommodate, comprise
समानाधिकार	a place in the sun
समानान्तर	parallel
समानार्थक	synonym
समानार्थक	synonymous
समानार्थी	synonym
समानार्थी	synonymous
समानांतर	parallel
समानुपात	proportion
समानुभूति	empathy
समान्तर	parallel, parallelopiped
समान्य	flat
समापन	termination, windup
समाप्त	complete, over
समाप्ति	expiry, completion
समायोजन	adaptation, setting
समायोजित	adjusted, tuned
समारी	Samaritan
समारोह	function, ceremony
समारोहिक	party piece
समारोही	state, solemn
समारंभ	ceremony
समालोचक	commentator
समालोचना	review, heat
समालोचनात्मक	critical, critic
समावेश	assimilation, absorption
समावेशन	inclusion, internalisation
समाशोधन	clearing
समास	compound
समास्या	interview
समाहरणालय	collectorate
समाहर्ता	collector
समाहित	consolidated
समांग	homogeneous
समिति	trustee, association
समीकरण	equation, naturalization
समीकरण	assimilation
समीक्षक	critic
समीक्षा	criticism, critique
समीक्षात्मक	critical
समीक्षित	reviewed
समीचीन	propensity
समीचीन	sensible
समीज	shift
समीप	warm, near
समीप	beside
समीपता	adjacency, contiguousness
समीपवर्ती	immediate
समीपस्थ	vicinal, adjacent
समीर	gentle wind, air
समुचित	adequate, decent
समुच्च	union
समुच्चय	collection, set
समुदाय	phylum, society
समुदायिकता	communalism
समुद्र	waters, deep
समुद्रगामी	ocean-going
समुद्रतट	the seaside, seaside
समुद्रतटीय	coasting, coastwise
समुद्री	maritime, nautical
समुद्रीय	seafaring, maritime
समुराई	samurai
